song_id,name_song,track_number,album_id,album_name
6SEWhlV2578vu3ybWXIEwJ,Te He Prometido,8,3lHvL6z4Xy7QNiRFfCMK6S,SS23
1LoffMrOUhLGn0uzsgvhSq,El Popeye (En Vivo),1,4L14L29uPwSUzYo3f4vEz8,De Mis Favoritas (En Vivo) Vol. 1
76yn0yGA36qmmlnEcMCKuB,Cuánto Te Quiero (En Vivo),2,4L14L29uPwSUzYo3f4vEz8,De Mis Favoritas (En Vivo) Vol. 1
5oHbEsXSprOIc3Fqekfpo8,Avioncitos De Papel (En Vivo),3,4L14L29uPwSUzYo3f4vEz8,De Mis Favoritas (En Vivo) Vol. 1
5rmpdo2BZIfNc6KUPqxLlG,Aliado Del Tiempo (En Vivo),4,4L14L29uPwSUzYo3f4vEz8,De Mis Favoritas (En Vivo) Vol. 1
7d0b8pg45Mm9nVRnaRHvfG,El Mt (En Vivo),5,4L14L29uPwSUzYo3f4vEz8,De Mis Favoritas (En Vivo) Vol. 1
7G8adLAFqsylEBqKAgpJ00,Que Lloro (En Vivo),6,4L14L29uPwSUzYo3f4vEz8,De Mis Favoritas (En Vivo) Vol. 1
7kRyGL1NUi6lBqhv7mZDuZ,Nadie Sabe Lo Que Tiene (En Vivo),7,4L14L29uPwSUzYo3f4vEz8,De Mis Favoritas (En Vivo) Vol. 1
4vRZQraHLx3106xUNYZKt1,La Carreta (En Vivo),8,4L14L29uPwSUzYo3f4vEz8,De Mis Favoritas (En Vivo) Vol. 1
1PV1wHyoMH1O3zakNaQpKE,El Amor En Carro (En Vivo),9,4L14L29uPwSUzYo3f4vEz8,De Mis Favoritas (En Vivo) Vol. 1
6v8Vj799x1i8niqEuEl62b,Amor Ilegal (En Vivo),10,4L14L29uPwSUzYo3f4vEz8,De Mis Favoritas (En Vivo) Vol. 1
5cR1eNYajZ88SYb9F9FHcX,Romántico Ordinario (En Vivo),11,4L14L29uPwSUzYo3f4vEz8,De Mis Favoritas (En Vivo) Vol. 1
3MhdPrTFssbqJLPMU5PRpP,Ni Falta Que Hace (En Vivo),12,4L14L29uPwSUzYo3f4vEz8,De Mis Favoritas (En Vivo) Vol. 1
6xlAon8L6Ot1PWerNHhlOc,El Rompecabezas - En Vivo,1,2mRWsJtsvoupLY9Ib5Yv65,Levemente En Vivo Desde Hermosillo
3oVpvyjyZaSBN9LVvP20Up,Aqui Vamos Avanzando - En Vivo,2,2mRWsJtsvoupLY9Ib5Yv65,Levemente En Vivo Desde Hermosillo
5e9abOffogzlyjr7xAEM4p,Y Yo En Que He Fallado - En Vivo,3,2mRWsJtsvoupLY9Ib5Yv65,Levemente En Vivo Desde Hermosillo
5wzloy6fT4oR06Gqk6ChwB,Muchacho De Rancho - En Vivo,4,2mRWsJtsvoupLY9Ib5Yv65,Levemente En Vivo Desde Hermosillo
4hs0HJlCqaXFCx0iYb8GNZ,A Mi Estilo - En Vivo,5,2mRWsJtsvoupLY9Ib5Yv65,Levemente En Vivo Desde Hermosillo
0iyN0u36Fc8subUatcMAnN,Chiquitita - En Vivo,6,2mRWsJtsvoupLY9Ib5Yv65,Levemente En Vivo Desde Hermosillo
2QvZcD0lLX7eV8ku2pnoYj,Se Acorrientaron - En Vivo,7,2mRWsJtsvoupLY9Ib5Yv65,Levemente En Vivo Desde Hermosillo
5rtKCxu4xb5tFzdwwf7pj8,Smith (with Junior H & Fuerza Regida),1,0IeCqguWKSslODbwnrelhq,Que Sigan Llegando Las Pacas (Extended)
0NsGFMIo2aNbAkJu48ndaf,Morena Canela,2,0IeCqguWKSslODbwnrelhq,Que Sigan Llegando Las Pacas (Extended)
0oYrWJXmrEFBAaRxsa40Fx,Pues Podemos (with Turo Pacas),3,0IeCqguWKSslODbwnrelhq,Que Sigan Llegando Las Pacas (Extended)
0fXrlnPxSjIMqLhYf0MD1p,Tunechi (with Gabito Ballesteros),4,0IeCqguWKSslODbwnrelhq,Que Sigan Llegando Las Pacas (Extended)
6yDZz99VfBY8NTsx3ZDKkZ,Lampareado,5,0IeCqguWKSslODbwnrelhq,Que Sigan Llegando Las Pacas (Extended)
4zUmbBeJMQ1H1zGskH0Btz,3 Letras (OVO),6,0IeCqguWKSslODbwnrelhq,Que Sigan Llegando Las Pacas (Extended)
07Qh8kdRZoYGPJOevvbr0a,Modo Capone (with Drake & Fuerza Regida),7,0IeCqguWKSslODbwnrelhq,Que Sigan Llegando Las Pacas (Extended)
4wLeufUl8d6J9zAHZmog09,Queovole Carnal,8,0IeCqguWKSslODbwnrelhq,Que Sigan Llegando Las Pacas (Extended)
1NM58u0A5GGjfe2YLdfFgZ,Mami Chula,9,0IeCqguWKSslODbwnrelhq,Que Sigan Llegando Las Pacas (Extended)
7sxTY1LdWgFJm6b6Jx7IhF,DiCaprio (with Armenta),10,0IeCqguWKSslODbwnrelhq,Que Sigan Llegando Las Pacas (Extended)
6SvAvDIzS5ZWBagkc7XOgp,El Gordo Trae El Mando,11,0IeCqguWKSslODbwnrelhq,Que Sigan Llegando Las Pacas (Extended)
1QNgzbXdq1X20vZQsUVSuN,Otra Vez Pegue Un Vergazo,12,0IeCqguWKSslODbwnrelhq,Que Sigan Llegando Las Pacas (Extended)
0x1ZJ14BY5inHN9RsSllDO,La Trokita (with Los Nuevos Rebeldes),13,0IeCqguWKSslODbwnrelhq,Que Sigan Llegando Las Pacas (Extended)
1de69KbI8CMGvANmoH3970,Que Tranza,14,0IeCqguWKSslODbwnrelhq,Que Sigan Llegando Las Pacas (Extended)
1eCpKyqGCQ3lignyphxlmN,Dijeron Que No La Iba Lograr,15,0IeCqguWKSslODbwnrelhq,Que Sigan Llegando Las Pacas (Extended)
